eval_id,interaction_id,qa_score,customer_critical,business_critical,compliance_critical
QA-000634,INT-012626,0.94,0,0,0
QA-000635,INT-020144,0.98,0,0,0
QA-000636,INT-037652,1.0,0,0,0
QA-000637,INT-031963,0.0,1,0,1
QA-000638,INT-024488,0.84,0,0,0
QA-000639,INT-031193,0.94,0,0,0
QA-000640,INT-003822,0.95,0,0,0
QA-000641,INT-012716,0.98,0,0,0
QA-000642,INT-005329,0.84,0,0,0
QA-000643,INT-035976,1.0,0,0,0
QA-000644,INT-031441,0.94,0,0,0
QA-000645,INT-018821,0.99,0,0,0
QA-000646,INT-001928,1.0,0,0,0
QA-000647,INT-010981,1.0,0,0,0
QA-000648,INT-021053,0.95,0,0,0
QA-000649,INT-018645,0.88,0,0,0
QA-000650,INT-004099,0.91,0,0,0
QA-000651,INT-045752,0.95,0,0,0
QA-000652,INT-002726,0.91,0,0,0
QA-000653,INT-020099,1.0,0,0,0
QA-000654,INT-008061,0.91,0,0,0
QA-000655,INT-036533,0.92,0,0,0
QA-000656,INT-005036,0.88,0,0,0
QA-000657,INT-041027,0.94,0,0,0
QA-000658,INT-011598,0.87,0,0,0
QA-000659,INT-002678,0.81,0,0,0
QA-000660,INT-000334,0.95,0,0,0
QA-000661,INT-011599,0.0,1,0,0
QA-000662,INT-001641,0.97,0,0,0
QA-000663,INT-030312,0.97,0,0,0
QA-000664,INT-022533,0.94,0,0,0
QA-000665,INT-005037,0.95,0,0,0
QA-000666,INT-037542,0.97,0,0,0
QA-000667,INT-025827,0.96,0,0,0
QA-000668,INT-014517,1.0,0,0,0
QA-000669,INT-031593,0.0,1,0,0
QA-000670,INT-003847,0.81,0,0,0
QA-000671,INT-002011,0.96,0,0,0
QA-000672,INT-042797,1.0,0,0,0
QA-000673,INT-021495,1.0,0,0,0
QA-000674,INT-018956,0.96,0,0,0
QA-000675,INT-021983,1.0,0,0,0
QA-000676,INT-021938,0.0,1,0,0
QA-000677,INT-006457,0.89,0,0,0
QA-000678,INT-027288,0.0,0,0,1
QA-000679,INT-043040,0.95,0,0,0
QA-000680,INT-033524,0.93,0,0,0
QA-000681,INT-046535,1.0,0,0,0
QA-000682,INT-021824,0.0,0,1,0
QA-000683,INT-005138,0.88,0,0,0
QA-000684,INT-021985,0.86,0,0,0
QA-000685,INT-036911,0.0,0,1,0
QA-000686,INT-001678,1.0,0,0,0
QA-000687,INT-005277,0.79,0,0,0
QA-000688,INT-043037,0.97,0,0,0
QA-000689,INT-030618,0.91,0,0,0
QA-000690,INT-039888,0.84,0,0,0
QA-000691,INT-001763,0.96,0,0,0
QA-000692,INT-022839,0.0,0,1,0
QA-000693,INT-008173,1.0,0,0,0
QA-000694,INT-029373,0.92,0,0,0
QA-000695,INT-025498,0.92,0,0,0
QA-000696,INT-023745,0.99,0,0,0
QA-000697,INT-017068,1.0,0,0,0
QA-000698,INT-042618,0.95,0,0,0
QA-000699,INT-025815,0.88,0,0,0
QA-000700,INT-004748,0.88,0,0,0
QA-000701,INT-029226,1.0,0,0,0
QA-000702,INT-029295,0.93,0,0,0
QA-000703,INT-009241,0.98,0,0,0
QA-000704,INT-032976,0.87,0,0,0
QA-000705,INT-028217,0.89,0,0,0
QA-000706,INT-010173,0.98,0,0,0
QA-000707,INT-008921,0.91,0,0,0
QA-000708,INT-007392,0.99,0,0,0
QA-000709,INT-012397,0.97,0,0,0
QA-000710,INT-032231,0.97,0,0,0
QA-000711,INT-025242,0.89,0,0,0
QA-000712,INT-043476,0.91,0,0,0
QA-000713,INT-013754,0.86,0,0,0
QA-000714,INT-010432,0.97,0,0,0
QA-000715,INT-037984,1.0,0,0,0
QA-000716,INT-044410,0.95,0,0,0
QA-000717,INT-007181,0.96,0,0,0
QA-000718,INT-010499,0.99,0,0,0
QA-000719,INT-004705,0.91,0,0,0
QA-000720,INT-026753,0.85,0,0,0
QA-000721,INT-039279,0.96,0,0,0
QA-000722,INT-022271,1.0,0,0,0
QA-000723,INT-011521,0.89,0,0,0
QA-000724,INT-039899,0.84,0,0,0
QA-000725,INT-010263,0.91,0,0,0
QA-000726,INT-017561,1.0,0,0,0
QA-000727,INT-001557,0.94,0,0,0
QA-000728,INT-013560,0.0,1,0,0
QA-000729,INT-026991,0.98,0,0,0
QA-000730,INT-029062,1.0,0,0,0
QA-000731,INT-040755,0.97,0,0,0
QA-000732,INT-005928,0.96,0,0,0
QA-000733,INT-004710,0.97,0,0,0
QA-000734,INT-042564,0.97,0,0,0
QA-000735,INT-018922,0.94,0,0,0
QA-000736,INT-024437,0.94,0,0,0
QA-000737,INT-029377,0.95,0,0,0
QA-000738,INT-035662,1.0,0,0,0
QA-000739,INT-031552,0.99,0,0,0
QA-000740,INT-029357,1.0,0,0,0
QA-000741,INT-024706,0.98,0,0,0
QA-000742,INT-004053,0.83,0,0,0
QA-000743,INT-037056,1.0,0,0,0
QA-000744,INT-017787,0.83,0,0,0
QA-000745,INT-017604,0.0,1,0,0
QA-000746,INT-005188,0.98,0,0,0
QA-000747,INT-043786,1.0,0,0,0
QA-000748,INT-035093,0.95,0,0,0
QA-000749,INT-015207,0.0,1,0,0
QA-000750,INT-022094,0.97,0,0,0
QA-000751,INT-025306,0.9,0,0,0
QA-000752,INT-038963,0.0,0,0,1
QA-000753,INT-026453,1.0,0,0,0
QA-000754,INT-008195,0.96,0,0,0
QA-000755,INT-012725,0.99,0,0,0
QA-000756,INT-040709,1.0,0,0,0
QA-000757,INT-005186,0.0,0,1,0
QA-000758,INT-033644,1.0,0,0,0
QA-000759,INT-017513,1.0,0,0,0
QA-000760,INT-012605,0.91,0,0,0
QA-000761,INT-038191,0.9,0,0,0
QA-000762,INT-014458,1.0,0,0,0
QA-000763,INT-014459,0.93,0,0,0
QA-000764,INT-025994,1.0,0,0,0
QA-000765,INT-028039,0.0,0,1,0
QA-000766,INT-018903,0.0,0,1,0
QA-000767,INT-000266,0.97,0,0,0
QA-000768,INT-006704,0.96,0,0,0
QA-000769,INT-036107,0.95,0,0,0
QA-000770,INT-039792,1.0,0,0,0
QA-000771,INT-032144,0.84,0,0,0
QA-000772,INT-021153,0.96,0,0,0
QA-000773,INT-030578,0.92,0,0,0
QA-000774,INT-036084,0.98,0,0,0
QA-000775,INT-001337,0.98,0,0,0
QA-000776,INT-009041,0.98,0,0,0
QA-000777,INT-029179,0.92,0,0,0
QA-000778,INT-001338,1.0,0,0,0
QA-000779,INT-046598,0.91,0,0,0
QA-000780,INT-036085,1.0,0,0,0
QA-000781,INT-032498,0.94,0,0,0
QA-000782,INT-018120,1.0,0,0,0
QA-000783,INT-029876,0.85,0,0,0
QA-000784,INT-041376,1.0,0,0,0
QA-000785,INT-011184,1.0,0,0,0
QA-000786,INT-011188,1.0,0,0,0
QA-000787,INT-040451,0.9,0,0,0
QA-000788,INT-042580,1.0,0,0,0
QA-000789,INT-002068,0.93,0,0,0
QA-000790,INT-028493,0.87,0,0,0
QA-000791,INT-021392,1.0,0,0,0
QA-000792,INT-013828,0.92,0,0,0
QA-000793,INT-041923,1.0,0,0,0
QA-000794,INT-010220,0.85,0,0,0
QA-000795,INT-036389,0.0,1,0,0
QA-000796,INT-041924,0.0,0,1,0
QA-000797,INT-043914,0.0,0,1,0
QA-000798,INT-024012,0.85,0,0,0
QA-000799,INT-014257,0.83,0,0,0
QA-000800,INT-032613,0.92,0,0,0
QA-000801,INT-039475,0.89,0,0,0
QA-000802,INT-026557,1.0,0,0,0
QA-000803,INT-042687,0.82,0,0,0
QA-000804,INT-005148,0.86,0,0,0
QA-000805,INT-040240,0.98,0,0,0
QA-000806,INT-005149,0.85,0,0,0
QA-000807,INT-015642,0.0,1,0,1
QA-000808,INT-038717,0.0,0,1,0
QA-000809,INT-042014,0.87,0,0,0
QA-000810,INT-044184,1.0,0,0,0
QA-000811,INT-011968,0.85,0,0,0
QA-000812,INT-010394,0.93,0,0,0
QA-000813,INT-017337,0.79,0,0,0
QA-000814,INT-016790,0.91,0,0,0
QA-000815,INT-035258,0.84,0,0,0
QA-000816,INT-021787,0.8,0,0,0
QA-000817,INT-040860,0.9,0,0,0
QA-000818,INT-032561,0.95,0,0,0
QA-000819,INT-027647,0.93,0,0,0
QA-000820,INT-005847,0.99,0,0,0
QA-000821,INT-015552,0.87,0,0,0
QA-000822,INT-044366,0.92,0,0,0
QA-000823,INT-025895,0.98,0,0,0
QA-000824,INT-024797,0.95,0,0,0
QA-000825,INT-015504,0.91,0,0,0
QA-000826,INT-033560,0.92,0,0,0
QA-000827,INT-039453,0.98,0,0,0
QA-000828,INT-027644,1.0,0,0,0
QA-000829,INT-019336,0.92,0,0,0
QA-000830,INT-016986,0.99,0,0,0
QA-000831,INT-046474,0.93,0,0,0
QA-000832,INT-025894,1.0,0,0,0
QA-000833,INT-046473,0.93,0,0,0
QA-000834,INT-033247,1.0,0,0,0
QA-000835,INT-008306,0.96,0,0,0
QA-000836,INT-008305,0.88,0,0,0
QA-000837,INT-004782,0.94,0,0,0
QA-000838,INT-020680,0.79,0,0,0
QA-000839,INT-003621,0.99,0,0,0
QA-000840,INT-042732,0.81,0,0,0
QA-000841,INT-025453,0.0,1,0,0
QA-000842,INT-032646,0.94,0,0,0
QA-000843,INT-017706,1.0,0,0,0
QA-000844,INT-024419,1.0,0,0,0
QA-000845,INT-020677,0.9,0,0,0
QA-000846,INT-041589,0.97,0,0,0
QA-000847,INT-023640,0.98,0,0,0
QA-000848,INT-042731,0.89,0,0,0
QA-000849,INT-046836,0.95,0,0,0
QA-000850,INT-010479,0.97,0,0,0
QA-000851,INT-017703,0.89,0,0,0
QA-000852,INT-003647,0.86,0,0,0
QA-000853,INT-018488,0.91,0,0,0
QA-000854,INT-029908,1.0,0,0,0
QA-000855,INT-027470,1.0,0,0,0
QA-000856,INT-026324,0.0,0,0,1
QA-000857,INT-036882,1.0,0,0,0
QA-000858,INT-036240,1.0,0,0,0
QA-000859,INT-004032,1.0,0,0,0
QA-000860,INT-023032,0.0,0,1,0
QA-000861,INT-026689,0.95,0,0,0
QA-000862,INT-001192,0.9,0,0,0
QA-000863,INT-029910,1.0,0,0,0
QA-000864,INT-004968,0.85,0,0,0
QA-000865,INT-018733,0.85,0,0,0
QA-000866,INT-008736,0.0,1,0,0
QA-000867,INT-040579,0.9,0,0,0
QA-000868,INT-025241,0.98,0,0,0
QA-000869,INT-009389,1.0,0,0,0
QA-000870,INT-017389,0.87,0,0,0
QA-000871,INT-041254,0.89,0,0,0
QA-000872,INT-008661,0.86,0,0,0
QA-000873,INT-017386,0.0,1,0,0
QA-000874,INT-012564,1.0,0,0,0
QA-000875,INT-045868,0.97,0,0,0
QA-000876,INT-015653,0.93,0,0,0
QA-000877,INT-002778,1.0,0,0,0
QA-000878,INT-023579,0.0,1,0,0
QA-000879,INT-031070,0.89,0,0,0
QA-000880,INT-035418,0.97,0,0,0
QA-000881,INT-044040,0.99,0,0,0
QA-000882,INT-031640,0.91,0,0,0
QA-000883,INT-011075,1.0,0,0,0
QA-000884,INT-041625,0.99,0,0,0
QA-000885,INT-013158,0.82,0,0,0
QA-000886,INT-029726,0.0,1,0,0
QA-000887,INT-012987,0.96,0,0,0
QA-000888,INT-000324,0.0,0,0,1
QA-000889,INT-028738,0.91,0,0,0
QA-000890,INT-007430,0.96,0,0,0
QA-000891,INT-001702,0.97,0,0,0
QA-000892,INT-043884,0.97,0,0,0
QA-000893,INT-020568,0.89,0,0,0
QA-000894,INT-019050,1.0,0,0,0
QA-000895,INT-035837,1.0,0,0,0
QA-000896,INT-011558,0.93,0,0,0
QA-000897,INT-035587,0.89,0,0,0
QA-000898,INT-001703,1.0,0,0,0
QA-000899,INT-014810,0.99,0,0,0
QA-000900,INT-001706,0.98,0,0,0
QA-000901,INT-019702,0.92,0,0,0
QA-000902,INT-016470,0.95,0,0,0
QA-000903,INT-004556,0.87,0,0,0
QA-000904,INT-026428,0.85,0,0,0
QA-000905,INT-022284,0.93,0,0,0
QA-000906,INT-011629,0.0,0,1,0
QA-000907,INT-034978,0.83,0,0,0
QA-000908,INT-012512,1.0,0,0,0
QA-000909,INT-027401,0.0,1,0,0
QA-000910,INT-042178,0.98,0,0,0
QA-000911,INT-008914,1.0,0,0,0
QA-000912,INT-033241,0.92,0,0,0
QA-000913,INT-014800,0.85,0,0,0
QA-000914,INT-014803,0.89,0,0,0
QA-000915,INT-001238,1.0,0,0,0
QA-000916,INT-014802,0.88,0,0,0
QA-000917,INT-007777,0.93,0,0,0
QA-000918,INT-035478,0.99,0,0,0
QA-000919,INT-038069,0.83,0,0,0
QA-000920,INT-012922,0.93,0,0,0
QA-000921,INT-004802,0.88,0,0,0
QA-000922,INT-037927,1.0,0,0,0
QA-000923,INT-041378,0.99,0,0,0
QA-000924,INT-014797,0.96,0,0,0
QA-000925,INT-007780,0.0,1,0,0
QA-000926,INT-001190,0.0,0,1,0
QA-000927,INT-003711,0.98,0,0,0
QA-000928,INT-004666,0.93,0,0,0
QA-000929,INT-013481,1.0,0,0,0
QA-000930,INT-015751,0.86,0,0,0
QA-000931,INT-009782,0.0,1,0,0
QA-000932,INT-030324,0.88,0,0,0
QA-000933,INT-000560,0.93,0,0,0
QA-000934,INT-022556,0.98,0,0,0
QA-000935,INT-022558,0.94,0,0,0
QA-000936,INT-028054,0.88,0,0,0
QA-000937,INT-035147,0.95,0,0,0
QA-000938,INT-026635,0.83,0,0,0
QA-000939,INT-024543,0.83,0,0,0
QA-000940,INT-000338,0.96,0,0,0
QA-000941,INT-000336,1.0,0,0,0
QA-000942,INT-002936,0.96,0,0,0
QA-000943,INT-029117,0.0,1,0,0
QA-000944,INT-006823,0.93,0,0,0
QA-000945,INT-025034,0.0,0,1,0
QA-000946,INT-024544,0.0,0,0,1
QA-000947,INT-041172,0.99,0,0,0
QA-000948,INT-025037,0.87,0,0,0
QA-000949,INT-026567,0.98,0,0,0
QA-000950,INT-011669,0.95,0,0,0
QA-000951,INT-023326,0.89,0,0,0
QA-000952,INT-028053,1.0,0,0,0
QA-000953,INT-041174,0.87,0,0,0
QA-000954,INT-004266,0.0,0,1,0
QA-000955,INT-039443,0.99,0,0,0
QA-000956,INT-001359,0.98,0,0,0
QA-000957,INT-039164,0.95,0,0,0
QA-000958,INT-004847,0.98,0,0,0
QA-000959,INT-036543,0.93,0,0,0
QA-000960,INT-028538,0.95,0,0,0
QA-000961,INT-033954,0.96,0,0,0
QA-000962,INT-041318,0.98,0,0,0
QA-000963,INT-002634,1.0,0,0,0
QA-000964,INT-034097,0.0,0,1,0
QA-000965,INT-044804,0.0,0,1,0
QA-000966,INT-035728,0.92,0,0,0
QA-000967,INT-007549,0.0,1,0,0
QA-000968,INT-022912,0.95,0,0,0
QA-000969,INT-011635,0.94,0,0,0
QA-000970,INT-013953,0.78,0,0,0
QA-000971,INT-000480,1.0,0,0,0
QA-000972,INT-031544,0.86,0,0,0
QA-000973,INT-034432,0.83,0,0,0
QA-000974,INT-034431,0.9,0,0,0
QA-000975,INT-002083,0.0,0,1,0
QA-000976,INT-000481,0.97,0,0,0
QA-000977,INT-034428,0.96,0,0,0
QA-000978,INT-028452,0.0,1,0,0
QA-000979,INT-013957,0.9,0,0,0
QA-000980,INT-040656,1.0,0,0,0
QA-000981,INT-042058,0.9,0,0,0
QA-000982,INT-017431,0.84,0,0,0
QA-000983,INT-046140,0.92,0,0,0
QA-000984,INT-008747,0.0,0,0,1
QA-000985,INT-045890,0.98,0,0,0
QA-000986,INT-016056,1.0,0,0,0
QA-000987,INT-039441,0.0,1,0,1
QA-000988,INT-039439,0.97,0,0,0
QA-000989,INT-044671,0.0,0,1,0
QA-000990,INT-042057,0.93,0,0,0
QA-000991,INT-042091,0.92,0,0,0
QA-000992,INT-023930,0.89,0,0,0
QA-000993,INT-018671,0.91,0,0,0
QA-000994,INT-014684,0.0,0,1,0
QA-000995,INT-015735,1.0,0,0,0
QA-000996,INT-012659,0.97,0,0,0
QA-000997,INT-012661,0.88,0,0,0
QA-000998,INT-015919,0.95,0,0,0
QA-000999,INT-044068,0.99,0,0,0
QA-001000,INT-011515,0.0,0,0,1
QA-001001,INT-017227,0.86,0,0,0
QA-001002,INT-001510,0.99,0,0,0
QA-001003,INT-014922,0.0,0,0,1
QA-001004,INT-032676,0.0,0,0,1
QA-001005,INT-040367,0.89,0,0,0
QA-001006,INT-008799,1.0,0,0,0
QA-001007,INT-003449,1.0,0,0,0
QA-001008,INT-012664,0.99,0,0,0
QA-001009,INT-032678,0.0,1,0,0
QA-001010,INT-012657,0.95,0,0,0
QA-001011,INT-038432,0.88,0,0,0
QA-001012,INT-012216,0.99,0,0,0
QA-001013,INT-029037,0.93,0,0,0
QA-001014,INT-008800,0.95,0,0,0
QA-001015,INT-023616,0.93,0,0,0
QA-001016,INT-029038,0.95,0,0,0
QA-001017,INT-013250,0.93,0,0,0
QA-001018,INT-026859,0.92,0,0,0
QA-001019,INT-046002,1.0,0,0,0
QA-001020,INT-007504,0.0,0,0,1
QA-001021,INT-017790,0.92,0,0,0
QA-001022,INT-046017,1.0,0,0,0
QA-001023,INT-044396,0.0,1,0,0
QA-001024,INT-016930,0.99,0,0,0
QA-001025,INT-044978,1.0,0,0,0
QA-001026,INT-041580,1.0,0,0,0
QA-001027,INT-018471,0.86,0,0,0
QA-001028,INT-025732,0.0,0,1,0
QA-001029,INT-023115,0.0,1,0,0
QA-001030,INT-012614,0.9,0,0,0
QA-001031,INT-029460,0.88,0,0,0
QA-001032,INT-025730,0.78,0,0,0
QA-001033,INT-010570,1.0,0,0,0
QA-001034,INT-025450,0.95,0,0,0
QA-001035,INT-027318,0.91,0,0,0
QA-001036,INT-002427,1.0,0,0,0
QA-001037,INT-025657,0.86,0,0,0
QA-001038,INT-007433,0.0,0,1,0
QA-001039,INT-045593,0.83,0,0,0
QA-001040,INT-035397,1.0,0,0,0
QA-001041,INT-025728,0.0,1,0,0
QA-001042,INT-007214,1.0,0,0,0
QA-001043,INT-011691,0.86,0,0,0
QA-001044,INT-011693,0.98,0,0,0
QA-001045,INT-009602,0.92,0,0,0
QA-001046,INT-034772,1.0,0,0,0
QA-001047,INT-016024,0.81,0,0,0
QA-001048,INT-034771,1.0,0,0,0
QA-001049,INT-045870,0.9,0,0,0
QA-001050,INT-012765,0.0,0,0,1
QA-001051,INT-021032,0.96,0,0,0
QA-001052,INT-037444,0.81,0,0,0
QA-001053,INT-020786,0.97,0,0,0
QA-001054,INT-037386,0.98,0,0,0
QA-001055,INT-034093,0.94,0,0,0
QA-001056,INT-013409,0.92,0,0,0
QA-001057,INT-012778,0.82,0,0,0
QA-001058,INT-029336,0.98,0,0,0
QA-001059,INT-024921,0.93,0,0,0
QA-001060,INT-046497,0.89,0,0,0
QA-001061,INT-005821,0.96,0,0,0
QA-001062,INT-026764,0.94,0,0,0
QA-001063,INT-044106,0.83,0,0,0
QA-001064,INT-001156,1.0,0,0,0
QA-001065,INT-014496,1.0,0,0,0
QA-001066,INT-013770,0.95,0,0,0
QA-001067,INT-043005,1.0,0,0,0
QA-001068,INT-026767,1.0,0,0,0
QA-001069,INT-003868,0.94,0,0,0
QA-001070,INT-028634,0.99,0,0,0
QA-001071,INT-028564,1.0,0,0,0
QA-001072,INT-009732,0.0,0,0,1
QA-001073,INT-021529,1.0,0,0,0
QA-001074,INT-040371,0.0,0,0,1
QA-001075,INT-030398,0.99,0,0,0
QA-001076,INT-023751,0.82,0,0,0
QA-001077,INT-015267,0.92,0,0,0
QA-001078,INT-037720,0.91,0,0,0
QA-001079,INT-011303,0.96,0,0,0
QA-001080,INT-014228,0.0,1,0,0
QA-001081,INT-041092,0.93,0,0,0
QA-001082,INT-014754,1.0,0,0,0
QA-001083,INT-015361,0.95,0,0,0
QA-001084,INT-033694,0.95,0,0,0
QA-001085,INT-019932,0.99,0,0,0
QA-001086,INT-039183,0.94,0,0,0
QA-001087,INT-033090,1.0,0,0,0
QA-001088,INT-014755,0.85,0,0,0
QA-001089,INT-013963,0.96,0,0,0
QA-001090,INT-015362,0.98,0,0,0
QA-001091,INT-011302,0.98,0,0,0
QA-001092,INT-041304,0.9,0,0,0
QA-001093,INT-006667,0.97,0,0,0
QA-001094,INT-040688,0.99,0,0,0
QA-001095,INT-014223,0.89,0,0,0
QA-001096,INT-014227,1.0,0,0,0
QA-001097,INT-034393,1.0,0,0,0
QA-001098,INT-009046,0.95,0,0,0
QA-001099,INT-037035,0.93,0,0,0
QA-001100,INT-031905,1.0,0,0,0
QA-001101,INT-024417,1.0,0,0,0
QA-001102,INT-027021,1.0,0,0,0
QA-001103,INT-008052,0.97,0,0,0
QA-001104,INT-030159,0.87,0,0,0
QA-001105,INT-013665,0.99,0,0,0
QA-001106,INT-046182,0.97,0,0,0
QA-001107,INT-003772,0.86,0,0,0
QA-001108,INT-003771,0.9,0,0,0
QA-001109,INT-039457,0.94,0,0,0
QA-001110,INT-037322,0.97,0,0,0
QA-001111,INT-008887,0.0,0,1,0
QA-001112,INT-046429,0.0,1,0,0
QA-001113,INT-032043,0.86,0,0,0
QA-001114,INT-009653,0.96,0,0,0
QA-001115,INT-043019,0.98,0,0,0
QA-001116,INT-011595,0.91,0,0,0
QA-001117,INT-015218,1.0,0,0,0
QA-001118,INT-001994,0.99,0,0,0
QA-001119,INT-041029,1.0,0,0,0
QA-001120,INT-042576,0.91,0,0,0
QA-001121,INT-035757,0.0,1,0,0
QA-001122,INT-023884,1.0,0,0,0
QA-001123,INT-029794,0.81,0,0,0
QA-001124,INT-000823,0.91,0,0,0
QA-001125,INT-045332,0.9,0,0,0
QA-001126,INT-003843,0.99,0,0,0
QA-001127,INT-046871,0.0,0,1,0
QA-001128,INT-003844,0.99,0,0,0
QA-001129,INT-009920,0.89,0,0,0
QA-001130,INT-017523,1.0,0,0,0
QA-001131,INT-033067,0.86,0,0,0
QA-001132,INT-046870,0.79,0,0,0
QA-001133,INT-037494,1.0,0,0,0
QA-001134,INT-002299,0.95,0,0,0
QA-001135,INT-045333,0.84,0,0,0
QA-001136,INT-033776,1.0,0,0,0
QA-001137,INT-039138,1.0,0,0,0
QA-001138,INT-002626,0.0,1,0,0
QA-001139,INT-007200,0.94,0,0,0
QA-001140,INT-002169,0.9,0,0,0
QA-001141,INT-039900,0.95,0,0,0
QA-001142,INT-022129,0.93,0,0,0
QA-001143,INT-040403,0.85,0,0,0
QA-001144,INT-040835,0.92,0,0,0
QA-001145,INT-030782,1.0,0,0,0
QA-001146,INT-003492,0.9,0,0,0
QA-001147,INT-000191,0.83,0,0,0
QA-001148,INT-008440,1.0,0,0,0
QA-001149,INT-031323,1.0,0,0,0
QA-001150,INT-030860,0.0,1,0,0
QA-001151,INT-011110,0.95,0,0,0
QA-001152,INT-038180,0.0,1,0,0
QA-001153,INT-002168,1.0,0,0,0
QA-001154,INT-019819,1.0,0,0,0
QA-001155,INT-004893,1.0,0,0,0
QA-001156,INT-030777,0.86,0,0,0
QA-001157,INT-026103,0.0,1,0,0
QA-001158,INT-033395,0.0,1,0,0
QA-001159,INT-022303,0.97,0,0,0
QA-001160,INT-004244,0.92,0,0,0
QA-001161,INT-042096,0.83,0,0,0
QA-001162,INT-031397,0.91,0,0,0
QA-001163,INT-008293,0.94,0,0,0
QA-001164,INT-042094,1.0,0,0,0
QA-001165,INT-000059,0.98,0,0,0
QA-001166,INT-008320,0.92,0,0,0
QA-001167,INT-008321,0.86,0,0,0
QA-001168,INT-000057,0.0,0,1,0
QA-001169,INT-044551,0.91,0,0,0
QA-001170,INT-006125,1.0,0,0,0
QA-001171,INT-038201,0.93,0,0,0
QA-001172,INT-025583,0.91,0,0,0
QA-001173,INT-033389,0.85,0,0,0
QA-001174,INT-033253,0.89,0,0,0
QA-001175,INT-032695,0.9,0,0,0
QA-001176,INT-021682,0.88,0,0,0
QA-001177,INT-006418,0.0,0,0,1
QA-001178,INT-001435,1.0,0,0,0
QA-001179,INT-036941,1.0,0,0,0
QA-001180,INT-034973,1.0,0,0,0
QA-001181,INT-037727,0.95,0,0,0
QA-001182,INT-021249,0.0,1,0,0
QA-001183,INT-020147,0.9,0,0,0
QA-001184,INT-000274,0.97,0,0,0
QA-001185,INT-010133,1.0,0,0,0
QA-001186,INT-036864,0.94,0,0,0
QA-001187,INT-021888,0.85,0,0,0
QA-001188,INT-039131,0.84,0,0,0
QA-001189,INT-010012,0.97,0,0,0
QA-001190,INT-008111,0.96,0,0,0
QA-001191,INT-028518,1.0,0,0,0
QA-001192,INT-021317,1.0,0,0,0
QA-001193,INT-037264,0.88,0,0,0
QA-001194,INT-011919,0.98,0,0,0
QA-001195,INT-015027,1.0,0,0,0
QA-001196,INT-021890,0.0,0,1,0
QA-001197,INT-041934,1.0,0,0,0
QA-001198,INT-037698,1.0,0,0,0
QA-001199,INT-005869,0.95,0,0,0
QA-001200,INT-046904,1.0,0,0,0
QA-001201,INT-015199,0.0,0,1,0
QA-001202,INT-028690,1.0,0,0,0
QA-001203,INT-037699,0.81,0,0,0
QA-001204,INT-013650,0.98,0,0,0
QA-001205,INT-029555,0.98,0,0,0
QA-001206,INT-003836,0.0,1,0,0
QA-001207,INT-015666,0.96,0,0,0
QA-001208,INT-043975,0.96,0,0,0
QA-001209,INT-030795,0.92,0,0,0
QA-001210,INT-037474,0.0,1,1,0
QA-001211,INT-037473,0.85,0,0,0
QA-001212,INT-033803,0.84,0,0,0
QA-001213,INT-015459,0.96,0,0,0
QA-001214,INT-041781,0.94,0,0,0
QA-001215,INT-006149,0.96,0,0,0
QA-001216,INT-045880,0.8,0,0,0
QA-001217,INT-038056,0.0,0,1,0
QA-001218,INT-015140,0.95,0,0,0
QA-001219,INT-039989,1.0,0,0,0
QA-001220,INT-034876,0.9,0,0,0
QA-001221,INT-040746,1.0,0,0,0
QA-001222,INT-024696,1.0,0,0,0
QA-001223,INT-015282,0.81,0,0,0
QA-001224,INT-038631,0.0,1,0,0
QA-001225,INT-028511,0.0,1,0,0
QA-001226,INT-034875,1.0,0,0,0
QA-001227,INT-024033,1.0,0,0,0
QA-001228,INT-045877,0.98,0,0,0
QA-001229,INT-022704,1.0,0,0,0
QA-001230,INT-026020,0.96,0,0,0
QA-001231,INT-032501,0.95,0,0,0
QA-001232,INT-018025,0.87,0,0,0
QA-001233,INT-034726,0.98,0,0,0
QA-001234,INT-004567,0.86,0,0,0
QA-001235,INT-015759,0.96,0,0,0
QA-001236,INT-033274,1.0,0,0,0
QA-001237,INT-017056,0.78,0,0,0
QA-001238,INT-026642,0.86,0,0,0
QA-001239,INT-034722,1.0,0,0,0
QA-001240,INT-033275,0.91,0,0,0
QA-001241,INT-038543,0.96,0,0,0
QA-001242,INT-029918,0.99,0,0,0
QA-001243,INT-014820,0.0,1,0,0
QA-001244,INT-041309,0.0,1,0,0
QA-001245,INT-020033,0.9,0,0,0
QA-001246,INT-041963,0.92,0,0,0
QA-001247,INT-020932,0.99,0,0,0
QA-001248,INT-002206,0.0,0,1,0
QA-001249,INT-032541,0.93,0,0,0
QA-001250,INT-002205,0.89,0,0,0
QA-001251,INT-010340,0.94,0,0,0
QA-001252,INT-012531,1.0,0,0,0
QA-001253,INT-014819,0.86,0,0,0
QA-001254,INT-001676,0.99,0,0,0
QA-001255,INT-008507,0.96,0,0,0
QA-001256,INT-043911,1.0,0,0,0
QA-001257,INT-010341,0.89,0,0,0
QA-001258,INT-028443,0.82,0,0,0
QA-001259,INT-039765,0.91,0,0,0
QA-001260,INT-012097,1.0,0,0,0
QA-001261,INT-033413,0.0,0,1,0
QA-001262,INT-040417,0.0,1,0,1
QA-001263,INT-001427,0.0,1,0,0
QA-001264,INT-015392,1.0,0,0,0
QA-001265,INT-012561,0.87,0,0,0
QA-001266,INT-021822,1.0,0,0,0
QA-001267,INT-045802,0.0,0,1,0
