ticket_id,origin,symptom_cat,symptom,status,product,ticket_owner,language,fcr,escalated,ticket_created,ticket_closed,last_interaction_time,resolution_after_last_interaction_hours,lifecycle_hours
TKT-00155,phone,troubleshooting,power supply,closed,eardrop_headphones,5,english,0,0,2024-08-07 14:07:11,2024-08-09 05:53:26.200,2024-08-07 19:53:26.200,34.0,39.77088888888889
TKT-00156,email,troubleshooting,power supply,closed,speaker_flagship,5,english,1,0,2024-06-11 19:17:14,2024-06-13 01:50:32.000,2024-06-11 09:20:32.000,40.5,30.555
TKT-00157,phone,logistics,status of the order,closed,eardrop_headphones,1,french,0,0,2024-07-04 01:29:12,2024-07-06 17:11:02.800,2024-07-04 09:41:02.800,55.5,63.69744444444444
TKT-00158,email,finance,payment details,closed,on-ear_headphones,12,english,0,0,2025-02-14 05:53:46,2025-02-16 03:33:00.800,2025-02-14 11:03:00.800,40.5,45.654111111111106
TKT-00159,phone,logistics,status of the order,closed,speaker_40wt,3,english,0,0,2024-03-13 20:07:18,2024-03-16 11:23:16.800,2024-03-13 19:23:16.800,64.0,63.26633333333333
TKT-00160,email,troubleshooting,sound resolution,closed,speaker_20wt,6,english,0,0,2023-11-22 18:19:00,2023-11-24 04:10:49.200,2023-11-22 10:10:49.200,42.0,33.86366666666667
TKT-00161,phone,rma,replacement,closed,speaker_40wt,12,french,1,0,2023-12-20 03:27:23,2023-12-20 22:37:29.800,2023-12-20 09:07:29.800,13.5,19.168555555555557
TKT-00162,email,troubleshooting,bluetooth connection,closed,speaker_20wt,9,english,0,0,2024-11-30 22:07:32,2024-12-02 07:48:09.400,2024-12-01 10:18:09.400,21.5,33.677055555555555
TKT-00163,phone,rma,replacement,closed,on-ear_headphones,4,german,1,0,2023-09-29 17:41:35,2023-10-03 06:11:05.600,2023-09-29 20:41:05.600,81.5,84.49183333333333
TKT-00164,chat,troubleshooting,power supply,closed,amplifier,4,english,0,0,2024-11-02 09:58:42,2024-11-03 21:20:31.600,2024-11-02 19:50:31.600,25.5,35.36377777777778
TKT-00165,phone,logistics,status of the order,closed,eardrop_headphones,6,english,0,0,2024-02-02 04:54:47,2024-02-05 10:19:33.800,2024-02-02 19:19:33.800,63.0,77.413
TKT-00166,phone,troubleshooting,power supply,closed,eardrop_headphones,1,german,1,0,2024-01-23 14:39:17,2024-01-24 17:32:49.000,2024-01-23 11:02:49.000,30.5,26.892222222222223
TKT-00167,email,logistics,status of the order,closed,on-ear_headphones,3,english,1,0,2024-01-24 09:56:59,2024-01-26 00:38:34.000,2024-01-24 20:08:34.000,28.5,38.69305555555555
TKT-00168,email,troubleshooting,power supply,closed,speaker_40wt,10,german,0,0,2024-01-03 15:39:25,2024-01-05 00:46:17.600,2024-01-03 10:16:17.600,38.5,33.11461111111111
TKT-00169,phone,troubleshooting,power supply,closed,speaker_flagship,6,english,1,0,2025-04-21 04:47:20,2025-04-23 06:30:31.200,2025-04-21 09:30:31.200,45.0,49.71977777777778
TKT-00170,phone,troubleshooting,power supply,closed,speaker_40wt,10,french,0,0,2023-11-01 02:15:43,2023-11-01 20:46:29.400,2023-11-01 09:46:29.400,11.0,18.512888888888888
TKT-00171,phone,troubleshooting,firmware,closed,eardrop_headphones,8,german,0,0,2023-09-29 11:09:17,2023-10-01 20:47:01.000,2023-09-29 20:17:01.000,48.5,57.62888888888889
TKT-00172,phone,finance,payment details,closed,on-ear_headphones,9,english,0,0,2024-05-08 14:23:41,2024-05-10 18:00:52.000,2024-05-08 08:30:52.000,57.5,51.61972222222222
TKT-00173,email,complaint,product complaint,closed,speaker_20wt,7,english,0,0,2024-11-07 18:31:37,2024-11-11 05:40:16.000,2024-11-08 09:40:16.000,68.0,83.14416666666666
TKT-00174,chat,troubleshooting,bluetooth connection,closed,turntable,4,english,1,0,2025-06-07 04:46:36,2025-06-09 02:21:04.400,2025-06-07 09:51:04.400,40.5,45.574555555555555
TKT-00175,phone,complaint,product complaint,open,on-ear_headphones,10,french,1,0,2024-03-27 20:54:32,,,,
TKT-00176,chat,product,product consulting / information,closed,amplifier,11,english,1,0,2024-04-20 12:01:21,2024-04-22 02:26:07.000,2024-04-20 20:26:07.000,30.0,38.41277777777778
TKT-00177,phone,troubleshooting,power supply,closed,eardrop_headphones,3,english,1,0,2024-01-01 11:16:10,2024-01-03 03:30:54.800,2024-01-01 10:30:54.800,41.0,40.245777777777775
TKT-00178,email,product,product consulting / information,closed,eardrop_headphones,5,english,1,0,2024-06-07 03:11:02,2024-06-08 17:33:45.600,2024-06-07 20:03:45.600,21.5,38.37877777777778
TKT-00179,phone,logistics,status of the order,closed,on-ear_headphones,5,french,0,0,2024-09-06 03:16:51,2024-09-07 15:35:06.400,2024-09-06 09:35:06.400,30.0,36.30427777777778
TKT-00180,chat,rma,replacement,closed,on-ear_headphones,6,german,0,0,2023-09-18 07:46:15,2023-09-21 07:15:51.800,2023-09-18 10:15:51.800,69.0,71.49355555555555
TKT-00181,phone,finance,payment details,closed,amplifier,11,english,0,0,2024-11-05 23:29:50,2024-11-08 20:55:38.600,2024-11-06 20:25:38.600,48.5,69.43016666666666
TKT-00182,email,rma,return,closed,on-ear_headphones,11,english,0,1,2025-02-18 03:34:19,2025-02-21 00:58:02.400,2025-02-18 09:58:02.400,63.0,69.39538888888889
TKT-00183,chat,finance,payment details,closed,eardrop_headphones,6,french,0,0,2023-09-21 13:10:20,2023-09-24 09:56:20.200,2023-09-21 19:26:20.200,62.5,68.76672222222223
TKT-00184,chat,troubleshooting,bluetooth connection,closed,eardrop_headphones,8,english,0,0,2024-04-20 08:43:35,2024-04-22 05:39:06.400,2024-04-20 21:09:06.400,32.5,44.92538888888889
TKT-00185,email,product,product consulting / information,closed,speaker_flagship,12,german,1,0,2024-03-04 18:29:29,2024-03-06 06:57:30.600,2024-03-04 20:57:30.600,34.0,36.467111111111116
TKT-00186,email,rma,replacement,closed,eardrop_headphones,8,german,0,0,2023-09-20 13:00:48,2023-09-23 04:23:34.200,2023-09-20 19:53:34.200,56.5,63.3795
TKT-00187,email,troubleshooting,power supply,closed,eardrop_headphones,11,english,1,0,2024-02-12 12:08:21,2024-02-13 20:51:20.000,2024-02-12 09:51:20.000,35.0,32.716388888888886
TKT-00188,phone,rma,replacement,closed,speaker_20wt,12,german,0,0,2025-04-16 09:57:10,2025-04-20 03:10:33.800,2025-04-16 09:10:33.800,90.0,89.22327777777778
TKT-00189,chat,finance,unsuccessful payment,closed,amplifier,3,german,0,0,2024-04-15 01:50:38,2024-04-18 21:25:34.000,2024-04-15 21:25:34.000,72.0,91.58222222222223
TKT-00190,chat,troubleshooting,sound resolution,closed,speaker_20wt,11,english,1,0,2024-11-23 01:19:06,2024-11-25 04:49:01.400,2024-11-23 09:19:01.400,43.5,51.49872222222222
TKT-00191,phone,complaint,product complaint,open,turntable,1,french,0,0,2024-08-15 23:16:56,,,,
TKT-00192,email,rma,replacement,closed,eardrop_headphones,7,german,0,0,2023-10-18 18:14:24,2023-10-23 19:08:20.400,2023-10-19 10:38:20.400,104.5,120.899
TKT-00193,chat,logistics,status of the order,closed,eardrop_headphones,1,english,1,0,2024-05-31 23:22:07,2024-06-03 01:06:59.800,2024-06-01 10:06:59.800,39.0,49.748
TKT-00194,chat,complaint,product complaint,closed,on-ear_headphones,10,french,0,0,2024-03-27 04:02:33,2024-03-29 05:14:31.000,2024-03-27 19:44:31.000,33.5,49.199444444444445
TKT-00195,phone,logistics,lost package,open,speaker_20wt,3,french,0,1,2025-06-03 15:18:46,,,,
TKT-00196,chat,troubleshooting,sound resolution,closed,turntable,1,english,1,0,2024-09-16 20:06:22,2024-09-18 14:55:28.400,2024-09-17 10:25:28.400,28.5,42.818444444444445
TKT-00197,chat,troubleshooting,bluetooth connection,closed,eardrop_headphones,6,english,0,1,2024-12-24 00:09:09,2024-12-26 06:34:48.800,2024-12-24 19:04:48.800,35.5,54.42772222222222
TKT-00198,phone,troubleshooting,bluetooth connection,open,speaker_20wt,8,german,1,0,2023-10-10 21:34:16,,,,
TKT-00199,chat,troubleshooting,bluetooth connection,closed,speaker_20wt,7,german,0,0,2025-05-30 05:34:46,2025-06-01 00:52:50.400,2025-05-30 21:22:50.400,27.5,43.30122222222222
TKT-00200,phone,troubleshooting,bluetooth connection,closed,eardrop_headphones,1,english,0,0,2023-10-25 13:08:13,2023-10-27 21:41:33.200,2023-10-25 20:41:33.200,49.0,56.55561111111111
TKT-00201,email,rma,replacement,closed,speaker_40wt,7,german,0,0,2025-02-08 10:08:50,2025-02-12 02:50:19.800,2025-02-08 19:20:19.800,79.5,88.69161111111111
TKT-00202,phone,rma,replacement,closed,speaker_40wt,1,english,0,0,2024-06-04 18:54:35,2024-06-09 13:39:24.000,2024-06-05 09:09:24.000,100.5,114.74694444444444
TKT-00203,phone,troubleshooting,power supply,closed,eardrop_headphones,11,french,1,0,2024-12-20 06:52:05,2024-12-22 21:50:19.800,2024-12-20 19:20:19.800,50.5,62.970777777777776
TKT-00204,chat,logistics,status of the order,closed,on-ear_headphones,10,french,0,0,2025-01-09 05:29:57,2025-01-12 00:09:13.200,2025-01-09 10:09:13.200,62.0,66.6545
TKT-00205,email,rma,replacement,closed,on-ear_headphones,3,german,0,0,2024-10-17 13:21:25,2024-10-23 14:57:21.200,2024-10-17 09:57:21.200,149.0,145.59894444444444
TKT-00206,phone,logistics,lost package,closed,eardrop_headphones,6,english,0,0,2024-12-26 14:52:36,2024-12-28 20:25:37.800,2024-12-26 20:55:37.800,47.5,53.5505
TKT-00207,chat,troubleshooting,power supply,closed,eardrop_headphones,5,german,1,0,2024-10-12 21:10:32,2024-10-14 09:49:14.800,2024-10-12 19:19:14.800,38.5,36.645222222222216
TKT-00208,phone,troubleshooting,power supply,closed,turntable,1,english,0,0,2023-11-07 03:08:19,2023-11-09 06:47:21.200,2023-11-07 08:47:21.200,46.0,51.65061111111111
TKT-00209,phone,rma,return,closed,speaker_20wt,4,german,0,0,2025-07-07 18:35:34,2025-07-13 00:07:20.200,2025-07-07 19:37:20.200,124.5,125.5295
TKT-00210,phone,logistics,lost package,closed,eardrop_headphones,10,english,0,0,2025-05-19 23:35:37,2025-05-21 22:53:45.200,2025-05-20 09:53:45.200,37.0,47.30227777777778
TKT-00211,chat,logistics,lost package,closed,speaker_20wt,8,english,1,0,2024-02-27 13:11:23,2024-02-29 19:39:34.200,2024-02-27 08:39:34.200,59.0,54.46977777777778
TKT-00212,chat,product,product consulting / information,closed,eardrop_headphones,8,english,1,0,2023-09-20 05:22:13,2023-09-22 05:44:06.400,2023-09-20 19:44:06.400,34.0,48.36483333333333
TKT-00213,phone,logistics,status of the order,closed,speaker_20wt,1,english,1,0,2025-01-17 08:55:46,2025-01-18 17:34:31.200,2025-01-17 09:04:31.200,32.5,32.64588888888889
TKT-00214,chat,troubleshooting,power supply,closed,on-ear_headphones,6,english,1,0,2024-04-05 12:00:45,2024-04-06 07:46:15.000,2024-04-05 09:46:15.000,22.0,19.758333333333333
TKT-00215,email,troubleshooting,sound resolution,closed,on-ear_headphones,6,english,0,0,2023-12-02 14:19:20,2023-12-04 09:35:29.000,2023-12-02 20:35:29.000,37.0,43.26916666666666
TKT-00216,phone,complaint,product complaint,closed,speaker_40wt,11,german,0,0,2024-05-08 22:57:40,2024-05-11 15:53:41.600,2024-05-08 19:53:41.600,68.0,64.93377777777778
TKT-00217,chat,complaint,product complaint,closed,speaker_20wt,4,english,0,0,2025-01-11 01:21:37,2025-01-13 20:37:13.600,2025-01-11 09:37:13.600,59.0,67.26016666666666
TKT-00218,email,troubleshooting,power supply,closed,amplifier,12,english,1,0,2024-11-01 15:32:21,2024-11-03 21:52:12.000,2024-11-01 18:52:12.000,51.0,54.33083333333333
TKT-00219,phone,complaint,product complaint,closed,eardrop_headphones,12,german,1,0,2025-04-29 16:53:11,2025-05-01 21:48:25.200,2025-04-29 20:48:25.200,49.0,52.920611111111114
TKT-00220,chat,troubleshooting,sound resolution,closed,eardrop_headphones,10,german,1,0,2025-01-15 21:58:07,2025-01-16 15:13:43.600,2025-01-15 08:43:43.600,30.5,17.260166666666667
TKT-00221,chat,troubleshooting,power supply,closed,amplifier,3,french,1,0,2024-09-14 13:52:27,2024-09-16 01:12:44.800,2024-09-14 08:42:44.800,40.5,35.338277777777776
TKT-00222,email,finance,payment details,closed,eardrop_headphones,10,english,1,0,2024-07-01 16:49:32,2024-07-02 11:46:52.600,2024-07-01 09:16:52.600,26.5,18.955722222222224
TKT-00223,email,logistics,lost package,closed,speaker_40wt,9,english,0,0,2024-10-03 07:35:30,2024-10-05 16:25:03.600,2024-10-03 19:25:03.600,45.0,56.826
TKT-00224,phone,troubleshooting,bluetooth connection,closed,amplifier,5,english,1,0,2024-02-19 16:12:12,2024-02-21 02:14:10.000,2024-02-19 09:14:10.000,41.0,34.03277777777778
TKT-00225,email,troubleshooting,power supply,closed,eardrop_headphones,4,english,1,0,2025-06-30 08:03:47,2025-07-02 02:35:26.200,2025-06-30 20:05:26.200,30.5,42.52755555555556
TKT-00226,email,rma,replacement,closed,speaker_40wt,5,french,0,0,2024-03-11 18:49:15,2024-03-15 23:14:22.200,2024-03-12 20:44:22.200,74.5,100.41866666666667
TKT-00227,phone,logistics,status of the order,closed,eardrop_headphones,1,english,1,0,2024-06-26 10:55:08,2024-06-27 20:01:12.400,2024-06-26 22:01:12.400,22.0,33.10122222222222
TKT-00228,phone,rma,return,closed,on-ear_headphones,6,english,0,0,2024-06-19 21:58:38,2024-06-23 14:16:23.600,2024-06-20 20:46:23.600,65.5,88.29599999999999
TKT-00229,phone,complaint,product complaint,closed,speaker_20wt,5,german,0,0,2023-11-30 10:28:43,2023-12-02 13:40:18.800,2023-11-30 09:40:18.800,52.0,51.19327777777777
TKT-00230,email,logistics,status of the order,closed,on-ear_headphones,2,english,0,0,2024-05-07 03:01:38,2024-05-10 16:48:24.800,2024-05-07 20:48:24.800,68.0,85.77966666666666
TKT-00231,chat,finance,payment details,closed,turntable,5,english,0,0,2025-04-11 15:15:47,2025-04-14 02:00:34.800,2025-04-11 21:30:34.800,52.5,58.74661111111111
TKT-00232,chat,complaint,service complaint,closed,eardrop_headphones,5,english,0,0,2024-07-26 03:53:10,2024-07-28 14:44:06.600,2024-07-26 21:14:06.600,41.5,58.84905555555556
TKT-00233,phone,troubleshooting,power supply,closed,eardrop_headphones,11,english,1,0,2024-07-19 18:02:08,2024-07-21 12:25:43.400,2024-07-19 19:55:43.400,40.5,42.393166666666666
TKT-00234,chat,finance,payment details,closed,eardrop_headphones,4,german,0,0,2025-04-25 11:05:04,2025-04-28 12:40:49.400,2025-04-25 21:10:49.400,63.5,73.59594444444446
TKT-00235,phone,logistics,status of the order,closed,on-ear_headphones,12,german,0,0,2025-03-10 02:34:05,2025-03-12 20:43:32.000,2025-03-10 20:43:32.000,48.0,66.1575
TKT-00236,phone,rma,replacement,closed,speaker_20wt,4,english,0,0,2023-12-23 16:32:10,2023-12-26 13:18:01.400,2023-12-23 20:48:01.400,64.5,68.76427777777778
TKT-00237,phone,troubleshooting,firmware,closed,speaker_20wt,12,french,0,0,2024-08-10 15:59:01,2024-08-11 23:07:12.400,2024-08-10 20:07:12.400,27.0,31.136499999999998
TKT-00238,phone,finance,payment details,open,eardrop_headphones,7,english,0,0,2024-01-01 01:39:34,,,,
TKT-00239,phone,rma,replacement,closed,speaker_40wt,3,german,0,0,2024-02-20 14:38:59,2024-02-23 00:21:39.600,2024-02-20 21:21:39.600,51.0,57.71127777777778
TKT-00240,phone,complaint,product complaint,closed,eardrop_headphones,2,english,0,0,2025-01-23 07:53:05,2025-01-25 05:35:55.400,2025-01-23 19:05:55.400,34.5,45.714
TKT-00241,email,rma,return,open,speaker_20wt,2,german,0,0,2024-09-28 12:24:45,,,,
TKT-00242,email,troubleshooting,power supply,closed,amplifier,1,french,1,0,2025-02-08 07:16:26,2025-02-10 15:50:59.600,2025-02-08 20:20:59.600,43.5,56.576
TKT-00243,email,product,product consulting / information,closed,eardrop_headphones,2,french,1,0,2024-07-30 03:00:30,2024-07-31 12:05:39.200,2024-07-30 09:35:39.200,26.5,33.08588888888889
TKT-00244,email,logistics,status of the order,closed,eardrop_headphones,3,english,0,0,2025-08-16 20:05:30,2025-08-20 15:54:03.000,2025-08-17 19:54:03.000,68.0,91.80916666666667
TKT-00245,phone,troubleshooting,power supply,closed,speaker_flagship,3,german,0,0,2024-12-04 16:28:49,2024-12-06 07:57:33.000,2024-12-04 20:27:33.000,35.5,39.47888888888889
TKT-00246,phone,troubleshooting,bluetooth connection,closed,speaker_20wt,10,english,0,0,2024-01-03 19:58:17,2024-01-06 13:47:55.600,2024-01-04 09:47:55.600,52.0,65.82738888888889
TKT-00247,phone,rma,replacement,closed,on-ear_headphones,2,english,0,0,2024-09-30 08:07:55,2024-10-01 23:42:08.800,2024-09-30 20:42:08.800,27.0,39.570499999999996
TKT-00248,email,complaint,product complaint,closed,on-ear_headphones,8,french,1,0,2024-06-10 08:28:55,2024-06-13 05:13:06.400,2024-06-10 09:13:06.400,68.0,68.73649999999999
TKT-00249,chat,troubleshooting,power supply,closed,amplifier,7,german,0,1,2025-01-06 19:26:35,2025-01-09 10:06:15.600,2025-01-07 21:06:15.600,37.0,62.66127777777778
TKT-00250,chat,logistics,status of the order,closed,on-ear_headphones,8,english,0,0,2023-10-18 21:57:52,2023-10-20 08:22:27.400,2023-10-18 08:52:27.400,47.5,34.40983333333333
TKT-00251,chat,troubleshooting,bluetooth connection,closed,eardrop_headphones,3,german,1,0,2025-04-01 07:38:43,2025-04-03 05:11:17.200,2025-04-01 21:11:17.200,32.0,45.542833333333334
TKT-00252,chat,troubleshooting,bluetooth connection,closed,speaker_20wt,8,french,1,0,2023-12-05 17:31:40,2023-12-06 18:50:55.400,2023-12-05 08:50:55.400,34.0,25.320944444444443
TKT-00253,phone,logistics,lost package,closed,eardrop_headphones,6,german,0,0,2023-11-10 20:27:46,2023-11-12 12:18:31.000,2023-11-11 10:48:31.000,25.5,39.84583333333333
TKT-00254,chat,product,product consulting / information,closed,eardrop_headphones,12,french,1,0,2024-07-19 02:32:43,2024-07-20 04:45:02.800,2024-07-19 09:45:02.800,19.0,26.2055
TKT-00255,email,finance,payment details,closed,amplifier,1,french,0,1,2024-09-25 12:34:01,2024-09-27 22:08:13.600,2024-09-25 10:38:13.600,59.5,57.570166666666665
TKT-00256,phone,troubleshooting,power supply,closed,on-ear_headphones,2,english,0,0,2025-06-13 05:51:43,2025-06-15 11:34:08.600,2025-06-13 21:04:08.600,38.5,53.70711111111111
TKT-00257,chat,troubleshooting,power supply,closed,speaker_20wt,3,german,0,0,2025-04-12 21:33:51,2025-04-15 12:03:23.400,2025-04-13 21:33:23.400,38.5,62.492333333333335
TKT-00258,phone,logistics,status of the order,closed,on-ear_headphones,3,english,1,0,2024-01-31 05:02:46,2024-02-01 15:05:06.000,2024-01-31 09:35:06.000,29.5,34.03888888888889
TKT-00259,chat,troubleshooting,bluetooth connection,closed,eardrop_headphones,12,english,1,0,2025-01-20 01:21:03,2025-01-22 18:44:15.200,2025-01-20 21:14:15.200,45.5,65.38672222222223
TKT-00260,chat,logistics,status of the order,closed,amplifier,11,english,0,0,2023-10-25 17:05:28,2023-10-26 17:56:22.000,2023-10-25 08:56:22.000,33.0,24.848333333333333
TKT-00261,chat,logistics,status of the order,closed,speaker_40wt,1,german,1,0,2024-03-18 06:42:50,2024-03-20 08:04:38.600,2024-03-18 08:34:38.600,47.5,49.3635
TKT-00262,phone,troubleshooting,power supply,closed,turntable,2,english,1,0,2025-02-15 14:07:18,2025-02-16 18:39:03.600,2025-02-15 09:39:03.600,33.0,28.529333333333334
TKT-00263,chat,troubleshooting,power supply,closed,amplifier,4,german,0,0,2024-08-02 20:50:13,2024-08-04 04:45:34.200,2024-08-02 09:45:34.200,43.0,31.922555555555554
TKT-00264,phone,complaint,product complaint,closed,speaker_20wt,2,english,0,0,2024-07-17 20:31:30,2024-07-19 23:58:22.400,2024-07-18 09:28:22.400,38.5,51.44788888888889
TKT-00265,email,logistics,status of the order,closed,eardrop_headphones,2,english,0,0,2024-05-17 15:08:42,2024-05-19 16:51:05.800,2024-05-17 20:21:05.800,44.5,49.70661111111111
TKT-00266,phone,rma,return,closed,on-ear_headphones,7,english,0,0,2024-06-27 14:17:06,2024-07-02 18:51:02.400,2024-06-27 20:21:02.400,118.5,124.56566666666667
TKT-00267,phone,complaint,service complaint,closed,speaker_40wt,2,german,0,0,2025-03-21 10:32:33,2025-03-24 12:51:33.000,2025-03-21 19:21:33.000,65.5,74.31666666666666
TKT-00268,email,rma,return,closed,on-ear_headphones,10,german,0,0,2024-07-12 19:23:05,2024-07-17 23:28:51.800,2024-07-13 19:28:51.800,100.0,124.09633333333333
TKT-00269,phone,logistics,status of the order,closed,speaker_20wt,12,english,0,0,2025-07-07 10:07:15,2025-07-10 09:35:19.200,2025-07-07 20:35:19.200,61.0,71.46783333333333
TKT-00270,phone,logistics,status of the order,closed,speaker_20wt,8,english,0,0,2025-01-24 13:29:58,2025-01-27 09:11:45.200,2025-01-24 20:41:45.200,60.5,67.69644444444445
TKT-00271,chat,finance,payment details,open,on-ear_headphones,9,english,1,0,2023-12-20 08:34:28,,,,
TKT-00272,chat,troubleshooting,bluetooth connection,closed,speaker_40wt,5,french,1,0,2024-07-01 21:37:35,2024-07-05 00:31:25.400,2024-07-02 20:31:25.400,52.0,74.89733333333334
